,source,target,y2030,y2040,y2050,polygon,technology,scenario
134,coal,electricity,0.7730949798753644,1.4480794639168146,0.0,FR,SCPC-existing_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
135,methane,hydrogen,28.261478525883703,27.656265210165085,55.98500012130596,ES,SMR+CC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
136,methane,hydrogen,5.807992406631827,8.923756292212099,4.829716943862041,FR,SMR+CC_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
137,methane,hydrogen,17.24688311433353,17.814958226399302,15.668359644399661,PT,SMR+CC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
138,methane,hydrogen,5.20074034061004,2.29032831342775,9.83816788787261e-13,ES,SMR_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
139,methane,hydrogen,0.9820761630312547,1.0334826319262096,8.757111218159729e-13,PT,SMR_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
140,methane,industry,0.4929023623697028,0.4929023623697028,0.4929023623697028,ES,Scraps-EAF_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
141,coal,industry,0.7710585873484099,0.7710585873484099,0.7710585873484099,ES,Scraps-EAF_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
142,electricity,industry,3.9061847239518457,3.9061847239518457,3.9061847239518457,ES,Scraps-EAF_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
143,methane,industry,0.25477973914409924,0.25477973914409924,0.25477973914409924,FR,Scraps-EAF_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
144,coal,industry,0.3985578498852833,0.3985578498852833,0.3985578498852833,FR,Scraps-EAF_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
145,electricity,industry,2.01909506019095,2.01909506019095,2.01909506019095,FR,Scraps-EAF_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
146,methane,industry,0.08904719501335706,0.08904719501335706,0.08904719501335706,PT,Scraps-EAF_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
147,coal,industry,0.13929859062602418,0.13929859062602418,0.13929859062602418,PT,Scraps-EAF_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
148,electricity,industry,0.7056870070568699,0.7056870070568699,0.7056870070568699,PT,Scraps-EAF_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
149,electricity,buildings,6.478443547771573,8.569041063488799,10.43749642137961,ES,air-heatpump-cool_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
150,electricity,buildings,7.59185715647988,9.658544703405555,11.586830304686126,FR,air-heatpump-cool_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
151,electricity,buildings,1.1202068698661718,1.4807607458269354,1.7714797305661318,PT,air-heatpump-cool_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
152,electricity,buildings,0.4942921116014434,0.332420312826402,0.0,ES,air-heatpump-existing_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
153,electricity,buildings,10.724435479748603,6.672638611400851,0.0,FR,air-heatpump-existing_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
154,electricity,buildings,0.136246161733157,0.08517835837945946,0.0,PT,air-heatpump-existing_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
155,electricity,buildings,25.58866537421234,25.514340586715846,25.656259933703566,ES,air-heatpump_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
156,electricity,buildings,102.14707427406016,98.62769601679659,103.5560445555743,FR,air-heatpump_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
157,electricity,buildings,2.449260780542695,2.373972846837104,2.357727029498718,PT,air-heatpump_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
158,biomass,buildings,16.138675884595006,102.7810225965524,0.0,FR,bio-boiler-existing_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
159,biomass,buildings,0.11264823145766868,1.2047869066188619e-14,0.0,PT,bio-boiler-existing_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
160,biomass,buildings,1.860479081119288e-14,5.10785196722522e-14,125.40405974686063,FR,bio-boiler_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
161,coal,buildings,0.7362126975419051,0.4950873745659417,0.0,ES,coal-boiler-existing_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
162,coal,buildings,0.4332488656415149,0.3050253043071213,0.0,FR,coal-boiler-existing_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
163,electricity,buildings,5.763442425065179,5.368472177115308,2.279621844394824,ES,electric-heating-existing_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
164,electricity,buildings,26.418458311534913,21.19638887908277,7.2689942342403455,FR,electric-heating-existing_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
165,electricity,buildings,1.1051895818972313,0.9237136122528271,0.37098367717083813,PT,electric-heating-existing_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
166,methane,buildings,5.980752749248464,2.0757939952845743,0.0,ES,gas-boiler-existing_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
167,methane,buildings,129.38683612379526,16.55946224749054,0.0,FR,gas-boiler-existing_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
